CASE_STATUS,SOC_NAME,JOB_TITLE,FULL_TIME_POSITION,PREVAILING_WAGE,YEAR,WORKSITE,State,Wage_Category,processing_time
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,47881.6,2016.0,"COLUMBIA, MARYLAND",MARYLAND,Low,34
1,ACCOUNTANTS AND AUDITORS,TAX SENIOR ASSOCIATE,Y,76170.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,25
1,ACCOUNTANTS AND AUDITORS,SR FUNCTIONAL CONSULTANT,N,50440.0,2016.0,"COLUMBUS, INDIANA",INDIANA,Medium,16
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,44637.0,2016.0,"MIAMI, FLORIDA",FLORIDA,Low,29
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,57574.0,2016.0,"ITASCA, ILLINOIS",ILLINOIS,Medium,31
1,ACCOUNTANTS AND AUDITORS,AUDIT SENIOR ASSISTANT,N,47715.0,2016.0,"DALLAS, TEXAS",TEXAS,Low,34
1,ACCOUNTANTS AND AUDITORS,TAX ASSOCIATE,N,59363.0,2016.0,"MORGAN HILL, CALIFORNIA",CALIFORNIA,Medium,31
1,ACCOUNTANTS AND AUDITORS,SYSTEM SUPPORT ANALYST,N,49940.8,2016.0,"ORLANDO, FLORIDA",FLORIDA,Low,41
1,ACCOUNTANTS AND AUDITORS,TAX SENIOR ASSOCIATE,N,59259.0,2016.0,"COLUMBUS, OHIO",OHIO,Medium,10
1,ACCOUNTANTS AND AUDITORS,STAFF ACCOUNTANT,N,54205.0,2016.0,"BOSTON, MASSACHUSETTS",MASSACHUSETTS,Medium,22
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,55764.8,2016.0,"CLIFTON, NEW JERSEY",NEW JERSEY,Medium,34
1,ACCOUNTANTS AND AUDITORS,ACCOUNTIING MANAGER,N,22401.6,2016.0,"SAIPAN, NA",NA,Low,38
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,26478.0,2016.0,"TAMUNING, NA",NA,Low,37
1,ACCOUNTANTS AND AUDITORS,TAX MANAGER,Y,90896.0,2016.0,"SAN FRANCISCO, CALIFORNIA",CALIFORNIA,High,22
1,ACCOUNTANTS AND AUDITORS,ASSURANCE  STAFF,N,59363.0,2016.0,"SAN JOSE, CALIFORNIA",CALIFORNIA,Medium,22
1,ACCOUNTANTS AND AUDITORS,TAX MANAGER,Y,78915.0,2016.0,"LOS ANGELES, CALIFORNIA",CALIFORNIA,Medium,36
1,ACCOUNTANTS AND AUDITORS,TAX CONSULTANT I,N,55765.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,39
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,47278.0,2016.0,"SANTA MONICA, CALIFORNIA",CALIFORNIA,Low,44
1,ACCOUNTANTS AND AUDITORS,AUDIT MANAGER,Y,87173.0,2016.0,"HOUSTON, TEXAS",TEXAS,Medium,16
1,ACCOUNTANTS AND AUDITORS,AUDIT MANAGER,N,68453.0,2016.0,"FIFE, WASHINGTON",WASHINGTON,Medium,20
1,ACCOUNTANTS AND AUDITORS,ADVISORY SENIOR MANAGER,Y,97947.0,2016.0,"PHILADELPHIA, PENNSYLVANIA",PENNSYLVANIA,High,15
1,ACCOUNTANTS AND AUDITORS,AUDIT MANAGER,N,59197.0,2016.0,"HATTIESBURG, MISSISSIPPI",MISSISSIPPI,Medium,17
1,ACCOUNTANTS AND AUDITORS,AUDIT MANAGER,Y,70400.0,2016.0,"DETROIT, MICHIGAN",MICHIGAN,Medium,18
1,ACCOUNTANTS AND AUDITORS,AUDIT MANAGER,Y,73008.0,2016.0,"CHICAGO, ILLINOIS",ILLINOIS,Medium,19
1,ACCOUNTANTS AND AUDITORS,TAX SENIOR ASSOCIATE,N,63294.0,2016.0,"CHARLOTTE, NORTH CAROLINA",NORTH CAROLINA,Medium,23
1,ACCOUNTANTS AND AUDITORS,TAX MANAGER,N,66872.0,2016.0,"EAGLE, IDAHO",IDAHO,Medium,23
1,ACCOUNTANTS AND AUDITORS,AUDIT MANAGER,N,68661.0,2016.0,"PITTSBURGH, PENNSYLVANIA",PENNSYLVANIA,Medium,25
1,ACCOUNTANTS AND AUDITORS,FINANCIAL SERVICE MANAGER,Y,96574.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,High,20
1,ACCOUNTANTS AND AUDITORS,INTERNAL CONTROL AUDITOR,Y,76170.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,12
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,48068.8,2016.0,"SAN DIEGO, CALIFORNIA",CALIFORNIA,Low,44
1,ACCOUNTANTS AND AUDITORS,CORPORATE ACCOUNTANT,N,50086.0,2016.0,"HOUSTON, TEXAS",TEXAS,Medium,42
1,ACCOUNTANTS AND AUDITORS,ASSURANCE SENIOR MANAGER,Y,107120.0,2016.0,"SAN FRANCISCO, CALIFORNIA",CALIFORNIA,High,22
1,ACCOUNTANTS AND AUDITORS,STAFF ACCOUNTANT,N,47278.0,2016.0,"LOS ANGELES, CALIFORNIA",CALIFORNIA,Low,35
1,ACCOUNTANTS AND AUDITORS,COST ACCOUNTANT,N,42120.0,2016.0,"GLENVIEW, ILLINOIS",ILLINOIS,Low,36
1,ACCOUNTANTS AND AUDITORS,FINANCIAL ANALYST,Y,85946.0,2016.0,"SOMERSET, NEW JERSEY",NEW JERSEY,Medium,19
1,ACCOUNTANTS AND AUDITORS,FINANCIAL PLANNING & ACCOUNTING ANALYST III,Y,70741.0,2016.0,"BOSTON, MASSACHUSETTS",MASSACHUSETTS,Medium,10
1,ACCOUNTANTS AND AUDITORS,TAX SENIOR,Y,73507.0,2016.0,"MCLEAN, VIRGINIA",VIRGINIA,Medium,25
1,ACCOUNTANTS AND AUDITORS,STAFF ACCOUNTANT,N,47715.2,2016.0,"DALLAS, TEXAS",TEXAS,Low,36
1,ACCOUNTANTS AND AUDITORS,ASSURANCE SENIOR ASSOCIATE,N,57200.0,2016.0,"TAMPA, FLORIDA",FLORIDA,Medium,23
1,ACCOUNTANTS AND AUDITORS,FINANCIAL REPORTING AUDITOR,N,55765.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,22
1,ACCOUNTANTS AND AUDITORS,SENIOR ASSOCIATE,Y,76170.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,28
1,ACCOUNTANTS AND AUDITORS,FUND FINANCIAL REPORTING ASSISTANT MANAGER,Y,88462.0,2016.0,"CHICAGO, ILLINOIS",ILLINOIS,Medium,15
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,59363.0,2016.0,"SANTA CLARA, CALIFORNIA",CALIFORNIA,Medium,24
1,ACCOUNTANTS AND AUDITORS,ASSURANCE MANAGER,Y,85946.0,2016.0,"WARREN, NEW JERSEY",NEW JERSEY,Medium,21
1,ACCOUNTANTS AND AUDITORS,TAX SENIOR,N,62358.0,2016.0,"SAN DIEGO, CALIFORNIA",CALIFORNIA,Medium,28
1,ACCOUNTANTS AND AUDITORS,ACCOUNTING MANAGER,Y,107120.0,2016.0,"SAN FRANCISCO, CALIFORNIA",CALIFORNIA,High,24
1,ACCOUNTANTS AND AUDITORS,TAX SENIOR,Y,76170.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,30
1,ACCOUNTANTS AND AUDITORS,ASSURANCE ASSOCIATE,N,59363.0,2016.0,"SAN JOSE, CALIFORNIA",CALIFORNIA,Medium,33
1,ACCOUNTANTS AND AUDITORS,STAFF,N,46613.0,2016.0,"DEERFIELD, ILLINOIS",ILLINOIS,Low,35
1,ACCOUNTANTS AND AUDITORS,ASSURANCE ASSOCIATE,N,44637.0,2016.0,"MIAMI, FLORIDA",FLORIDA,Low,27
1,ACCOUNTANTS AND AUDITORS,STAFF ACCOUNTANT,N,47715.2,2016.0,"DALLAS, TEXAS",TEXAS,Low,39
0,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,60195.2,2016.0,"LOUISVILLE, COLORADO",COLORADO,Medium,45
1,ACCOUNTANTS AND AUDITORS,AUDIT SENIOR,N,44491.0,2016.0,"INDIANAPOLIS, INDIANA",INDIANA,Low,30
1,ACCOUNTANTS AND AUDITORS,TAX ASSOCIATE,N,47715.0,2016.0,"DALLAS, TEXAS",TEXAS,Low,42
1,ACCOUNTANTS AND AUDITORS,FINANCIAL ACCOUNTANT,N,63086.0,2016.0,"SANTA FE SPRINGS, CALIFORNIA",CALIFORNIA,Medium,34
1,ACCOUNTANTS AND AUDITORS,SENIOR ASSOCIATE,N,63086.0,2016.0,"LOS ANGELES, CALIFORNIA",CALIFORNIA,Medium,35
1,ACCOUNTANTS AND AUDITORS,ASSURANCE  STAFF,N,47278.0,2016.0,"LOS ANGELES, CALIFORNIA",CALIFORNIA,Low,54
1,ACCOUNTANTS AND AUDITORS,INTERNAL AUDIT SENIOR,Y,72613.0,2016.0,"TAYLOR, MICHIGAN",MICHIGAN,Medium,15
1,ACCOUNTANTS AND AUDITORS,AUDIT SENIOR,N,42120.0,2016.0,"SCHAUMBURG, ILLINOIS",ILLINOIS,Low,39
1,ACCOUNTANTS AND AUDITORS,FINANCIAL REPORTING AUDITOR,N,58469.0,2016.0,"SAN FRANCISCO, CALIFORNIA",CALIFORNIA,Medium,30
1,ACCOUNTANTS AND AUDITORS,AUDIT SENIOR,N,45781.0,2016.0,"DETROIT, MICHIGAN",MICHIGAN,Low,33
1,ACCOUNTANTS AND AUDITORS,ASSURANCE MANAGER,Y,81869.0,2016.0,"PHILADELPHIA, PENNSYLVANIA",PENNSYLVANIA,Medium,20
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,Y,71448.0,2016.0,"SOUTH NORWALK, CONNECTICUT",CONNECTICUT,Medium,23
0,ACCOUNTANTS AND AUDITORS,INTERNATIONAL GENERAL ACCOUNTANT,Y,79900.0,2016.0,"ATLANTA, GEORGIA",GEORGIA,Medium,44
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,50086.4,2016.0,"STAFFORD, TEXAS",TEXAS,Medium,29
1,ACCOUNTANTS AND AUDITORS,TAX SENIOR,N,64064.0,2016.0,"DALLAS, TEXAS",TEXAS,Medium,20
1,ACCOUNTANTS AND AUDITORS,TAX ASSOCIATE,N,55765.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,37
1,ACCOUNTANTS AND AUDITORS,AUDITOR/ACCOUNTANT,N,42515.2,2016.0,"ALBUQUERQUE, NEW MEXICO",NEW MEXICO,Low,33
1,ACCOUNTANTS AND AUDITORS,TAX SENIOR ASSOCIATE,Y,76170.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,19
1,ACCOUNTANTS AND AUDITORS,ASSURANCE MANAGER,Y,79165.0,2016.0,"ATLANTA, GEORGIA",GEORGIA,Medium,23
1,ACCOUNTANTS AND AUDITORS,"MANAGER, CASH, ACCOUNTING AND TAX",N,62130.0,2016.0,"TREVOSE, PENNSYLVANIA",PENNSYLVANIA,Medium,12
1,ACCOUNTANTS AND AUDITORS,FINANCIAL ACCOUNTANT,Y,94723.0,2016.0,"LONG BEACH, CALIFORNIA",CALIFORNIA,High,24
1,ACCOUNTANTS AND AUDITORS,TAX MANAGER,Y,80413.0,2016.0,"DALLAS, TEXAS",TEXAS,Medium,29
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,32510.0,2016.0,"CANTON, MISSISSIPPI",MISSISSIPPI,Low,34
1,ACCOUNTANTS AND AUDITORS,TAX AND AUDIT STAFF,N,58469.0,2016.0,"SAN MATEO, CALIFORNIA",CALIFORNIA,Medium,22
1,ACCOUNTANTS AND AUDITORS,SENIOR INTERNAL AUDITOR,Y,80413.0,2016.0,"IRVING, TEXAS",TEXAS,Medium,24
1,ACCOUNTANTS AND AUDITORS,TAX ASSOCIATE,N,56451.0,2016.0,"MELVILLE, NEW YORK",NEW YORK,Medium,20
1,ACCOUNTANTS AND AUDITORS,TAX SENIOR ASSOCIATE,Y,73362.0,2016.0,"MELVILLE, NEW YORK",NEW YORK,Medium,16
1,ACCOUNTANTS AND AUDITORS,FINANCIAL ANALYST,Y,100589.0,2016.0,"MOUNTAIN VIEW, CALIFORNIA",CALIFORNIA,High,26
1,ACCOUNTANTS AND AUDITORS,ACCOUNTING MANAGER,N,57574.0,2016.0,"CHICAGO, ILLINOIS",ILLINOIS,Medium,30
1,ACCOUNTANTS AND AUDITORS,FINANCE SPECIALIST,N,60154.0,2016.0,"ARLINGTON, VIRGINIA",VIRGINIA,Medium,25
1,ACCOUNTANTS AND AUDITORS,TAX STAFF,N,59363.0,2016.0,"SAN JOSE, CALIFORNIA",CALIFORNIA,Medium,19
1,ACCOUNTANTS AND AUDITORS,ASSURANCE MANAGER,Y,72259.0,2016.0,"BUFFALO, NEW YORK",NEW YORK,Medium,16
1,ACCOUNTANTS AND AUDITORS,AUDIT MANAGER,Y,96574.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,High,12
1,ACCOUNTANTS AND AUDITORS,ASSURANCE ASSOCIATE,N,55765.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,24
1,ACCOUNTANTS AND AUDITORS,INTERNATIONAL ACCOUNT SPECIALIST,Y,70366.0,2016.0,"BOCA RATON, FLORIDA",FLORIDA,Medium,10
1,ACCOUNTANTS AND AUDITORS,ASSURANCE STAFF,N,55765.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,18
1,ACCOUNTANTS AND AUDITORS,TAX CONSULTANT II,N,45261.0,2016.0,"DES MOINES, IOWA",IOWA,Low,33
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,47715.0,2016.0,"DALLAS, TEXAS",TEXAS,Low,43
1,ACCOUNTANTS AND AUDITORS,SENIOR ASSOCIATE-CONSULTING RISK ADVISORY SERVICES,Y,73507.0,2016.0,"MCLEAN, VIRGINIA",VIRGINIA,Medium,16
1,ACCOUNTANTS AND AUDITORS,ADVISORY STAFF,N,47278.0,2016.0,"LOS ANGELES, CALIFORNIA",CALIFORNIA,Low,35
1,ACCOUNTANTS AND AUDITORS,JUNIOR AUDITOR,N,55765.0,2016.0,"JERSEY CITY, NEW JERSEY",NEW JERSEY,Medium,28
1,ACCOUNTANTS AND AUDITORS,ASSURANCE ASSOCIATE,N,56451.0,2016.0,"MELVILLE, NEW YORK",NEW YORK,Medium,33
1,ACCOUNTANTS AND AUDITORS,BUSINESS ACCOUNTANT,N,49649.6,2016.0,"GARDEN GROVE, CALIFORNIA",CALIFORNIA,Low,44
1,ACCOUNTANTS AND AUDITORS,ADVISORY STAFF,N,55765.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,22
1,ACCOUNTANTS AND AUDITORS,"MANAGER, TECHNICAL ACCOUNTING AND AUDIT",Y,121202.0,2016.0,"MOUNTAIN VIEW, CALIFORNIA",CALIFORNIA,High,23
1,ACCOUNTANTS AND AUDITORS,SENIOR ACCOUNTANT,N,50440.0,2016.0,"COLUMBUS, INDIANA",INDIANA,Medium,13
1,ACCOUNTANTS AND AUDITORS,ASSISTANT VICE PRESIDENT,Y,116979.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,High,30
1,ACCOUNTANTS AND AUDITORS,STAFF ACCOUNTANT,N,63086.0,2016.0,"GLENDALE, CALIFORNIA",CALIFORNIA,Medium,34
1,ACCOUNTANTS AND AUDITORS,ASSURANCE SENIOR ASSOCIATE,Y,73362.0,2016.0,"MELVILLE, NEW YORK",NEW YORK,Medium,20
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,40352.0,2016.0,"BRYAN, TEXAS",TEXAS,Low,27
1,ACCOUNTANTS AND AUDITORS,ASSURANCE SENIOR ASSOCIATE,Y,76170.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,24
1,ACCOUNTANTS AND AUDITORS,ASSOCIATE,N,65900.0,2016.0,"JERSEY CITY, NEW JERSEY",NEW JERSEY,Medium,21
1,ACCOUNTANTS AND AUDITORS,ASSURANCE ASSOCIATE,N,42120.0,2016.0,"CHICAGO, ILLINOIS",ILLINOIS,Low,24
1,ACCOUNTANTS AND AUDITORS,ASSURANCE SENIOR ASSOCIATE,N,65811.0,2016.0,"PHILADELPHIA, PENNSYLVANIA",PENNSYLVANIA,Medium,28
1,ACCOUNTANTS AND AUDITORS,ASSURANCE SENIOR,N,68100.0,2016.0,"SAN JOSE, CALIFORNIA",CALIFORNIA,Medium,30
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,47674.0,2016.0,"FORT WASHINGTON, PENNSYLVANIA",PENNSYLVANIA,Low,36
1,ACCOUNTANTS AND AUDITORS,ASSURANCE SENIOR ASSOCIATE,N,54288.0,2016.0,"CAMILLA, GEORGIA",GEORGIA,Medium,19
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,47611.0,2016.0,"LANSING, MICHIGAN",MICHIGAN,Low,40
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,46051.0,2016.0,"VANCOUVER, WASHINGTON",WASHINGTON,Low,31
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,63086.4,2016.0,"DIAMOND BAR, CALIFORNIA",CALIFORNIA,Medium,26
1,ACCOUNTANTS AND AUDITORS,ASSURANCE SENIOR,N,65811.0,2016.0,"PHILADELPHIA, PENNSYLVANIA",PENNSYLVANIA,Medium,19
1,ACCOUNTANTS AND AUDITORS,FUND ACCOUNTANT,Y,107120.0,2016.0,"SAN FRANCISCO, CALIFORNIA",CALIFORNIA,High,17
1,ACCOUNTANTS AND AUDITORS,STAFF AUDITOR,N,52062.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,35
0,ACCOUNTANTS AND AUDITORS,ASSURANCE SENIOR,Y,76170.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,58
1,ACCOUNTANTS AND AUDITORS,ASSURANCE SENIOR ASSOCIATE,N,53830.0,2016.0,"GADSDEN, ALABAMA",ALABAMA,Medium,10
1,ACCOUNTANTS AND AUDITORS,ASSURANCE SENIOR ASSOCIATE,N,61714.0,2016.0,"HUNTSVILLE, ALABAMA",ALABAMA,Medium,19
1,ACCOUNTANTS AND AUDITORS,ASSURANCE SENIOR ASSOCIATE,N,50794.0,2016.0,"EUFAULA, ALABAMA",ALABAMA,Medium,25
1,ACCOUNTANTS AND AUDITORS,ASSURANCE SENIOR,N,67800.0,2016.0,"SAN FRANCISCO, CALIFORNIA",CALIFORNIA,Medium,24
1,ACCOUNTANTS AND AUDITORS,ADVISORY SENIOR,Y,76170.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,19
1,ACCOUNTANTS AND AUDITORS,ASSURANCE SENIOR ASSOCIATE,N,54288.0,2016.0,"CAMILLA, GEORGIA",GEORGIA,Medium,24
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,47278.0,2016.0,"ALHAMBRA, CALIFORNIA",CALIFORNIA,Low,36
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANTS,N,59363.2,2016.0,"SAN JOSE, CALIFORNIA",CALIFORNIA,Medium,23
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,55764.8,2016.0,"BROOKLYN, NEW YORK",NEW YORK,Medium,22
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,47444.8,2016.0,"CITY OF INDUSTRY, CALIFORNIA",CALIFORNIA,Low,47
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,47674.0,2016.0,"CROYDON, PENNSYLVANIA",PENNSYLVANIA,Low,30
1,ACCOUNTANTS AND AUDITORS,SENIOR ACCOUNTANT,Y,76752.0,2016.0,"ENGLEWOOD, COLORADO",COLORADO,Medium,10
1,ACCOUNTANTS AND AUDITORS,ACCOUNTING OFFICER,Y,96574.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,High,15
1,ACCOUNTANTS AND AUDITORS,TREASURY FINANCIAL ANALYST,Y,87173.0,2016.0,"HOUSTON, TEXAS",TEXAS,Medium,21
0,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,55515.0,2016.0,"WAYLAND, MASSACHUSETTS",MASSACHUSETTS,Medium,45
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,41517.0,2016.0,"AUBURN, ALABAMA",ALABAMA,Low,23
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,47278.4,2016.0,"VERNON, CALIFORNIA",CALIFORNIA,Low,36
1,ACCOUNTANTS AND AUDITORS,CONSULTANT - AUDIT/LEGAL,Y,86340.8,2016.0,"FORT LAUDERDALE, FLORIDA",FLORIDA,Medium,15
1,ACCOUNTANTS AND AUDITORS,RETAIL ACCOUNTING MANAGER,Y,76170.0,2016.0,"ASTORIA, NEW YORK",NEW YORK,Medium,16
1,ACCOUNTANTS AND AUDITORS,SENIOR ACCOUNTANT,N,63086.0,2016.0,"LOS ANGELES, CALIFORNIA",CALIFORNIA,Medium,24
1,ACCOUNTANTS AND AUDITORS,STAFF ACCOUNTANT,N,42120.0,2016.0,"CHICAGO, ILLINOIS",ILLINOIS,Low,33
1,ACCOUNTANTS AND AUDITORS,SENIOR AUDIT ASSOCIATE,Y,78915.0,2016.0,"LOS ANGELES, CALIFORNIA",CALIFORNIA,Medium,20
1,ACCOUNTANTS AND AUDITORS,ADVISORY SENIOR,Y,71198.0,2016.0,"LIVINGSTON, NEW JERSEY",NEW JERSEY,Medium,16
1,ACCOUNTANTS AND AUDITORS,TAX MANAGER,Y,78520.0,2016.0,"SEATTLE, WASHINGTON",WASHINGTON,Medium,14
1,ACCOUNTANTS AND AUDITORS,FINANCIAL ANALYST,N,47715.0,2016.0,"DALLAS, TEXAS",TEXAS,Low,39
1,ACCOUNTANTS AND AUDITORS,TAX MANAGER,Y,100589.0,2016.0,"SAN JOSE, CALIFORNIA",CALIFORNIA,High,31
1,ACCOUNTANTS AND AUDITORS,TAX SENIOR,Y,76170.0,2016.0,"ISELIN, NEW JERSEY",NEW JERSEY,Medium,19
1,ACCOUNTANTS AND AUDITORS,TAX ACCOUNTANT,N,47715.0,2016.0,"COPPELL, TEXAS",TEXAS,Low,36
1,ACCOUNTANTS AND AUDITORS,TAX SENIOR,Y,71448.0,2016.0,"STAMFORD, CONNECTICUT",CONNECTICUT,Medium,25
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,59363.2,2016.0,"SAN JOSE, CALIFORNIA",CALIFORNIA,Medium,30
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,57512.0,2016.0,"STAFFORD, VIRGINIA",VIRGINIA,Medium,20
1,ACCOUNTANTS AND AUDITORS,TAX MANAGER,Y,90896.0,2016.0,"SAN FRANCISCO, CALIFORNIA",CALIFORNIA,High,35
1,ACCOUNTANTS AND AUDITORS,ADVISORY SENIOR,N,63086.0,2016.0,"LOS ANGELES, CALIFORNIA",CALIFORNIA,Medium,24
1,ACCOUNTANTS AND AUDITORS,ACCOUNTING MANAGER - SYSTEMS & INTEGRATION,N,47715.0,2016.0,"DALLAS, TEXAS",TEXAS,Low,38
1,ACCOUNTANTS AND AUDITORS,SENIOR ACCOUNTANT,N,58573.0,2016.0,"POMPANO BEACH, FLORIDA",FLORIDA,Medium,19
1,ACCOUNTANTS AND AUDITORS,ADVISORY SENIOR,Y,76170.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,21
1,ACCOUNTANTS AND AUDITORS,TAX AND FINANCIAL ACCOUNTANT,Y,74298.0,2016.0,"SILVER SPRING, MARYLAND",MARYLAND,Medium,28
1,ACCOUNTANTS AND AUDITORS,ASSURANCE SENIOR,N,63086.0,2016.0,"LOS ANGELES, CALIFORNIA",CALIFORNIA,Medium,27
1,ACCOUNTANTS AND AUDITORS,SENIOR PORTFOLIO ACCOUNTING ANALYST,Y,76170.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,27
1,ACCOUNTANTS AND AUDITORS,TAX STAFF ACCOUNTANT,N,58053.0,2016.0,"RALEIGH, NORTH CAROLINA",NORTH CAROLINA,Medium,23
1,ACCOUNTANTS AND AUDITORS,TAX MANAGER,Y,96574.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,High,29
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,52083.0,2016.0,"BEVERLY, MASSACHUSETTS",MASSACHUSETTS,Medium,19
1,ACCOUNTANTS AND AUDITORS,MANAGER,Y,76170.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,31
1,ACCOUNTANTS AND AUDITORS,ASSURANCE STAFF,N,58469.0,2016.0,"SAN FRANCISCO, CALIFORNIA",CALIFORNIA,Medium,22
1,ACCOUNTANTS AND AUDITORS,SENIOR SEC REPORTING ANALYST,Y,74693.0,2016.0,"FOSTER CITY, CALIFORNIA",CALIFORNIA,Medium,19
1,ACCOUNTANTS AND AUDITORS,TAX ACCOUNTANT,N,41662.0,2016.0,"METAIRIE, LOUISIANA",LOUISIANA,Low,24
1,ACCOUNTANTS AND AUDITORS,TAX ASSOCIATE,N,57512.0,2016.0,"WASHINGTON, DISTRICT OF COLUMBIA",DISTRICT OF COLUMBIA,Medium,17
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,62316.8,2016.0,"MIDLOTHIAN, VIRGINIA",VIRGINIA,Medium,10
1,ACCOUNTANTS AND AUDITORS,INTERNATIONAL GENERAL ACCOUNTANT,Y,79900.0,2016.0,"ATLANTA, GEORGIA",GEORGIA,Medium,16
1,ACCOUNTANTS AND AUDITORS,ASSURANCE STAFF,N,55515.0,2016.0,"BOSTON, MASSACHUSETTS",MASSACHUSETTS,Medium,18
1,ACCOUNTANTS AND AUDITORS,INTERNAL AUDIT MANAGER,Y,91021.0,2016.0,"MALVERN, PENNSYLVANIA",PENNSYLVANIA,High,19
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,47278.0,2016.0,"LOS ANGELES, CALIFORNIA",CALIFORNIA,Low,34
1,ACCOUNTANTS AND AUDITORS,TAX SENIOR,N,57574.0,2016.0,"CHICAGO, ILLINOIS",ILLINOIS,Medium,19
1,ACCOUNTANTS AND AUDITORS,ASSURANCE SENIOR,Y,76170.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,14
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,Y,76170.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,21
1,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,50086.4,2016.0,"PEARLAND, TEXAS",TEXAS,Medium,33
1,ACCOUNTANTS AND AUDITORS,ASSURANCE SENIOR ASSOCIATE,Y,71198.0,2016.0,"ROCKY HILL, NEW JERSEY",NEW JERSEY,Medium,10
1,ACCOUNTANTS AND AUDITORS,SENIOR ASSOCIATE (AUDITOR/ ACCOUNTANT),N,65811.0,2016.0,"PHILADELPHIA, PENNSYLVANIA",PENNSYLVANIA,Medium,24
1,ACCOUNTANTS AND AUDITORS,SENIOR TAX ASSOCIATE,Y,76170.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,29
1,ACCOUNTANTS AND AUDITORS,ACCOUNTING AND BUDGET ANALYST,N,55765.0,2016.0,"JAMAICA, NEW YORK",NEW YORK,Medium,27
1,ACCOUNTANTS AND AUDITORS,AUDIT SENIOR,N,59363.0,2016.0,"SAN JOSE, CALIFORNIA",CALIFORNIA,Medium,33
1,ACCOUNTANTS AND AUDITORS,SENIOR FUND ACCOUNTANT,Y,76170.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,24
1,ACCOUNTANTS AND AUDITORS,ASSURANCE SENIOR,N,64100.0,2016.0,"NEW YORK, NEW YORK",NEW YORK,Medium,35
